payment_id,subscription_id,customer_id,payment_date,amount,status
6092,580,534,2026-05-15,49,succeeded
6093,581,535,2024-10-25,49,succeeded
6094,581,535,2024-11-23,49,succeeded
6095,581,535,2024-12-22,49,succeeded
6096,582,536,2026-01-23,49,succeeded
6097,582,536,2026-02-26,49,succeeded
6098,583,537,2025-08-25,49,succeeded
6099,583,537,2025-09-21,49,succeeded
6100,583,537,2025-10-21,49,succeeded
6101,583,537,2025-11-25,49,succeeded
6102,583,537,2025-12-22,49,succeeded
6103,583,537,2026-01-21,49,succeeded
6104,583,537,2026-02-24,49,succeeded
6105,583,537,2026-03-24,49,succeeded
6106,583,537,2026-04-25,49,succeeded
6107,583,537,2026-05-23,49,succeeded
6108,583,537,2026-06-22,49,succeeded
6109,584,538,2025-06-04,199,succeeded
6110,584,538,2025-07-05,199,succeeded
6111,584,538,2025-08-04,199,succeeded
6112,584,538,2025-09-03,199,succeeded
6113,584,538,2025-10-05,199,succeeded
6114,584,538,2025-11-01,199,succeeded
6115,584,538,2025-12-01,199,succeeded
6116,584,538,2026-01-01,199,succeeded
6117,584,538,2026-02-05,199,succeeded
6118,584,538,2026-03-04,199,succeeded
6119,584,538,2026-04-04,199,succeeded
6120,584,538,2026-05-04,199,succeeded
6121,584,538,2026-06-01,199,succeeded
6122,585,539,2026-01-09,49,succeeded
6123,585,539,2026-02-08,49,succeeded
6124,585,539,2026-03-09,49,succeeded
6125,585,539,2026-04-07,49,succeeded
6126,585,539,2026-05-08,49,succeeded
6127,585,539,2026-06-06,49,succeeded
6128,586,540,2025-09-18,49,succeeded
6129,586,540,2025-10-16,49,succeeded
6130,586,540,2025-11-15,49,succeeded
6131,586,540,2025-12-17,49,succeeded
6132,586,540,2026-01-14,49,succeeded
6133,586,540,2026-02-18,49,succeeded
6134,586,540,2026-03-14,49,succeeded
6135,586,540,2026-04-17,49,succeeded
6136,586,540,2026-05-18,49,succeeded
6137,586,540,2026-06-16,49,succeeded
6138,588,542,2024-11-16,199,succeeded
6139,588,542,2024-12-14,199,succeeded
6140,588,542,2025-01-17,199,succeeded
6141,588,542,2025-02-13,199,succeeded
6142,588,542,2025-03-17,199,succeeded
6143,588,542,2025-04-17,199,succeeded
6144,588,542,2025-05-17,199,succeeded
6145,588,542,2025-06-13,199,succeeded
6146,588,542,2025-07-13,199,succeeded
6147,588,542,2025-08-17,199,succeeded
6148,588,542,2025-09-15,199,succeeded
6149,588,542,2025-10-13,199,succeeded
6150,588,542,2025-11-14,199,succeeded
6151,588,542,2025-12-14,199,succeeded
6152,588,542,2026-01-13,199,succeeded
6153,588,542,2026-02-16,199,succeeded
6154,588,542,2026-03-17,199,succeeded
6155,588,542,2026-04-17,199,failed
6156,588,542,2026-05-17,199,succeeded
6157,588,542,2026-06-16,199,succeeded
6158,589,543,2025-03-21,199,succeeded
6159,589,543,2025-04-22,199,succeeded
6160,589,543,2025-05-23,199,succeeded
6161,589,543,2025-06-19,199,succeeded
6162,589,543,2025-07-22,199,succeeded
6163,589,543,2025-08-22,199,failed
6164,589,543,2025-08-24,199,succeeded
6165,589,543,2025-09-19,199,succeeded
6166,589,543,2025-10-19,199,succeeded
6167,589,543,2025-11-20,199,succeeded
6168,589,543,2025-12-21,199,succeeded
6169,589,543,2026-01-22,199,succeeded
6170,589,543,2026-02-21,199,succeeded
6171,589,543,2026-03-21,199,succeeded
6172,589,543,2026-04-19,199,succeeded
6173,589,543,2026-05-21,199,succeeded
6174,589,543,2026-06-21,199,succeeded
6175,590,544,2024-09-10,49,succeeded
6176,590,544,2024-10-14,49,succeeded
6177,590,544,2024-11-10,49,succeeded
6178,590,544,2024-12-13,49,succeeded
6179,590,544,2025-01-11,49,succeeded
6180,590,544,2025-02-12,49,succeeded
6181,590,544,2025-03-10,49,succeeded
6182,590,544,2025-04-11,49,succeeded
6183,591,545,2025-04-16,49,succeeded
6184,591,545,2025-05-15,49,succeeded
6185,591,545,2025-06-16,49,succeeded
6186,591,545,2025-07-15,49,succeeded
6187,591,545,2025-08-16,49,succeeded
6188,591,545,2025-09-16,49,succeeded
6189,591,545,2025-10-15,49,succeeded
6190,592,546,2025-11-25,49,succeeded
6191,592,546,2025-12-28,49,succeeded
6192,592,546,2026-01-27,49,succeeded
6193,592,546,2026-02-25,49,succeeded
6194,592,546,2026-03-28,49,failed
6195,592,546,2026-03-31,49,succeeded
6196,592,546,2026-04-28,49,succeeded
6197,592,546,2026-05-28,49,succeeded
6198,592,546,2026-06-27,49,failed
6199,592,546,2026-07-02,49,succeeded
6200,593,547,2025-08-07,49,failed
6201,593,547,2025-08-11,49,succeeded
6202,593,547,2025-09-07,49,succeeded
6203,593,547,2025-10-07,49,succeeded
6204,593,547,2025-11-05,49,succeeded
6205,593,547,2025-12-09,49,failed
6206,593,547,2026-01-08,49,succeeded
6207,593,547,2026-02-08,49,succeeded
6208,593,547,2026-03-09,49,succeeded
6209,593,547,2026-04-06,49,succeeded
6210,593,547,2026-05-08,49,succeeded
6211,593,547,2026-06-09,49,succeeded
6212,594,548,2024-04-14,199,succeeded
6213,594,548,2024-05-13,199,succeeded
6214,595,548,2024-06-02,799,succeeded
6215,595,548,2024-07-03,799,succeeded
6216,595,548,2024-08-04,799,succeeded
6217,595,548,2024-09-04,799,succeeded
6218,595,548,2024-10-02,799,succeeded
6219,595,548,2024-11-05,799,succeeded
6220,595,548,2024-12-04,799,succeeded
6221,595,548,2025-01-01,799,succeeded
6222,595,548,2025-02-03,799,succeeded
6223,595,548,2025-03-01,799,succeeded
6224,595,548,2025-04-05,799,succeeded
6225,595,548,2025-05-04,799,succeeded
6226,595,548,2025-06-02,799,succeeded
6227,595,548,2025-07-02,799,succeeded
6228,595,548,2025-08-04,799,succeeded
6229,595,548,2025-09-03,799,succeeded
6230,595,548,2025-10-03,799,succeeded
6231,595,548,2025-11-02,799,succeeded
6232,595,548,2025-12-02,799,succeeded
6233,595,548,2026-01-05,799,succeeded
6234,595,548,2026-02-03,799,succeeded
6235,595,548,2026-03-01,799,succeeded
6236,595,548,2026-04-01,799,succeeded
6237,595,548,2026-05-05,799,failed
6238,595,548,2026-06-01,799,succeeded
6239,596,549,2026-01-30,199,succeeded
6240,596,549,2026-02-27,199,succeeded
6241,596,549,2026-03-30,199,succeeded
6242,596,549,2026-04-27,199,succeeded
6243,596,549,2026-05-30,199,succeeded
6244,596,549,2026-06-29,199,succeeded
6245,597,550,2025-03-23,199,succeeded
6246,597,550,2025-04-24,199,succeeded
6247,597,550,2025-05-20,199,succeeded
6248,597,550,2025-06-21,199,succeeded
6249,597,550,2025-07-20,199,succeeded
6250,597,550,2025-08-22,199,succeeded
6251,598,550,2025-09-05,799,succeeded
6252,598,550,2025-10-05,799,succeeded
6253,598,550,2025-11-03,799,succeeded
6254,598,550,2025-12-03,799,succeeded
6255,598,550,2026-01-01,799,succeeded
6256,598,550,2026-02-02,799,succeeded
6257,598,550,2026-03-01,799,succeeded
6258,598,550,2026-04-04,799,succeeded
6259,598,550,2026-05-04,799,succeeded
6260,598,550,2026-06-01,799,succeeded
6261,599,551,2024-07-14,49,succeeded
6262,599,551,2024-08-14,49,succeeded
6263,599,551,2024-09-12,49,succeeded
6264,599,551,2024-10-12,49,succeeded
6265,599,551,2024-11-12,49,succeeded
6266,599,551,2024-12-15,49,succeeded
6267,599,551,2025-01-12,49,failed
6268,599,551,2025-01-15,49,succeeded
6269,599,551,2025-02-11,49,succeeded
6270,599,551,2025-03-12,49,succeeded
6271,599,551,2025-04-12,49,succeeded
6272,599,551,2025-05-14,49,succeeded
6273,599,551,2025-06-12,49,succeeded
6274,599,551,2025-07-14,49,succeeded
6275,599,551,2025-08-12,49,succeeded
6276,599,551,2025-09-12,49,succeeded
6277,599,551,2025-10-14,49,succeeded
6278,599,551,2025-11-14,49,succeeded
6279,599,551,2025-12-14,49,succeeded
6280,599,551,2026-01-11,49,succeeded
6281,599,551,2026-02-15,49,succeeded
6282,600,551,2026-03-03,199,succeeded
6283,600,551,2026-04-04,199,succeeded
6284,600,551,2026-05-02,199,succeeded
6285,600,551,2026-06-02,199,failed
6286,600,551,2026-06-06,199,succeeded
6287,601,552,2025-03-26,49,succeeded
6288,601,552,2025-04-26,49,succeeded
6289,601,552,2025-05-28,49,succeeded
6290,601,552,2025-06-26,49,succeeded
6291,601,552,2025-07-30,49,succeeded
6292,601,552,2025-08-29,49,succeeded
6293,601,552,2025-09-26,49,succeeded
6294,601,552,2025-10-28,49,succeeded
6295,601,552,2025-11-26,49,succeeded
6296,602,553,2024-05-14,49,succeeded
6297,602,553,2024-06-14,49,succeeded
6298,602,553,2024-07-12,49,succeeded
6299,602,553,2024-08-14,49,succeeded
6300,603,554,2024-05-08,199,succeeded
6301,603,554,2024-06-08,199,succeeded
6302,603,554,2024-07-07,199,succeeded
6303,603,554,2024-08-08,199,succeeded
6304,604,555,2024-12-24,199,succeeded
6305,604,555,2025-01-25,199,succeeded
6306,604,555,2025-02-23,199,succeeded
6307,604,555,2025-03-25,199,succeeded
6308,605,555,2025-04-05,799,succeeded
6309,605,555,2025-05-04,799,succeeded
6310,605,555,2025-06-05,799,failed
6311,605,555,2025-06-07,799,succeeded
6312,605,555,2025-07-03,799,succeeded
6313,605,555,2025-08-01,799,succeeded
6314,605,555,2025-09-02,799,succeeded
6315,605,555,2025-10-03,799,succeeded
6316,605,555,2025-11-02,799,succeeded
6317,605,555,2025-12-05,799,succeeded
6318,605,555,2026-01-03,799,failed
6319,605,555,2026-01-09,799,succeeded
6320,605,555,2026-02-02,799,succeeded
6321,605,555,2026-03-03,799,succeeded
6322,605,555,2026-04-02,799,succeeded
6323,605,555,2026-05-05,799,failed
6324,605,555,2026-06-04,799,succeeded
6325,606,556,2026-01-30,799,succeeded
6326,606,556,2026-03-03,799,succeeded
6327,606,556,2026-03-27,799,succeeded
6328,606,556,2026-04-30,799,succeeded
6329,606,556,2026-05-27,799,succeeded
6330,606,556,2026-06-28,799,succeeded
6331,607,557,2025-08-24,199,succeeded
6332,607,557,2025-09-23,199,succeeded
6333,607,557,2025-10-21,199,succeeded
6334,607,557,2025-11-22,199,succeeded
6335,607,557,2025-12-23,199,succeeded
6336,607,557,2026-01-25,199,succeeded
6337,607,557,2026-02-24,199,succeeded
6338,607,557,2026-03-21,199,succeeded
6339,607,557,2026-04-25,199,succeeded
6340,607,557,2026-05-24,199,succeeded
6341,607,557,2026-06-22,199,succeeded
6342,608,558,2024-04-27,49,succeeded
6343,608,558,2024-05-27,49,succeeded
6344,608,558,2024-06-28,49,succeeded
6345,608,558,2024-07-30,49,succeeded
6346,608,558,2024-08-28,49,succeeded
6347,608,558,2024-09-29,49,succeeded
6348,608,558,2024-10-30,49,succeeded
6349,608,558,2024-11-29,49,succeeded
6350,608,558,2024-12-30,49,succeeded
6351,608,558,2025-01-28,49,succeeded
6352,608,558,2025-02-27,49,succeeded
6353,608,558,2025-03-26,49,succeeded
6354,608,558,2025-04-26,49,succeeded
6355,608,558,2025-05-28,49,succeeded
6356,608,558,2025-06-26,49,succeeded
6357,608,558,2025-07-30,49,succeeded
6358,608,558,2025-08-30,49,succeeded
6359,608,558,2025-09-28,49,succeeded
6360,608,558,2025-10-30,49,succeeded
6361,608,558,2025-11-29,49,succeeded
6362,608,558,2025-12-26,49,succeeded
6363,609,559,2024-07-14,199,succeeded
6364,609,559,2024-08-13,199,succeeded
6365,609,559,2024-09-13,199,succeeded
6366,609,559,2024-10-16,199,succeeded
6367,609,559,2024-11-16,199,succeeded
6368,610,559,2024-12-05,799,succeeded
6369,610,559,2025-01-02,799,succeeded
6370,610,559,2025-02-03,799,succeeded
6371,610,559,2025-03-03,799,succeeded
6372,610,559,2025-04-04,799,succeeded
6373,610,559,2025-05-02,799,succeeded
6374,610,559,2025-06-04,799,succeeded
6375,610,559,2025-07-02,799,succeeded
6376,610,559,2025-08-05,799,succeeded
6377,610,559,2025-09-02,799,succeeded
6378,610,559,2025-10-04,799,succeeded
6379,610,559,2025-11-03,799,succeeded
6380,610,559,2025-12-04,799,succeeded
6381,610,559,2026-01-02,799,succeeded
6382,610,559,2026-02-01,799,succeeded
6383,610,559,2026-03-04,799,succeeded
6384,610,559,2026-04-02,799,succeeded
6385,610,559,2026-05-01,799,succeeded
6386,610,559,2026-06-02,799,succeeded
6387,611,560,2026-02-18,199,succeeded
6388,611,560,2026-03-22,199,succeeded
6389,611,560,2026-04-18,199,succeeded
6390,611,560,2026-05-20,199,succeeded
6391,611,560,2026-06-21,199,succeeded
6392,612,561,2026-02-18,199,failed
6393,612,561,2026-02-20,199,succeeded
6394,612,561,2026-03-22,199,succeeded
6395,612,561,2026-04-19,199,succeeded
6396,612,561,2026-05-21,199,succeeded
6397,612,561,2026-06-18,199,succeeded
6398,613,562,2025-03-25,49,succeeded
6399,613,562,2025-04-22,49,succeeded
6400,613,562,2025-05-22,49,succeeded
6401,613,562,2025-06-26,49,succeeded
6402,613,562,2025-07-23,49,succeeded
6403,613,562,2025-08-25,49,succeeded
6404,613,562,2025-09-23,49,failed
6405,613,562,2025-09-29,49,succeeded
6406,613,562,2025-10-25,49,succeeded
6407,613,562,2025-11-25,49,succeeded
6408,613,562,2025-12-24,49,succeeded
6409,613,562,2026-01-26,49,succeeded
6410,613,562,2026-02-25,49,succeeded
6411,613,562,2026-03-25,49,succeeded
6412,613,562,2026-04-26,49,succeeded
6413,613,562,2026-05-24,49,succeeded
6414,613,562,2026-06-22,49,succeeded
6415,614,563,2025-06-24,199,succeeded
6416,614,563,2025-07-22,199,succeeded
6417,614,563,2025-08-21,199,succeeded
6418,615,564,2025-03-18,49,succeeded
6419,615,564,2025-04-16,49,succeeded
6420,615,564,2025-05-18,49,succeeded
6421,615,564,2025-06-17,49,succeeded
6422,615,564,2025-07-18,49,succeeded
6423,616,565,2024-10-19,49,succeeded
6424,616,565,2024-11-21,49,succeeded
6425,616,565,2024-12-18,49,succeeded
6426,617,566,2025-10-13,49,succeeded
6427,617,566,2025-11-13,49,succeeded
6428,617,566,2025-12-13,49,succeeded
6429,618,567,2024-03-13,799,succeeded
6430,618,567,2024-04-15,799,succeeded
6431,618,567,2024-05-12,799,succeeded
6432,618,567,2024-06-15,799,succeeded
6433,618,567,2024-07-15,799,succeeded
6434,618,567,2024-08-13,799,succeeded
6435,618,567,2024-09-12,799,succeeded
6436,618,567,2024-10-14,799,succeeded
6437,618,567,2024-11-13,799,succeeded
6438,618,567,2024-12-13,799,succeeded
6439,618,567,2025-01-12,799,succeeded
6440,618,567,2025-02-14,799,succeeded
6441,618,567,2025-03-14,799,succeeded
6442,618,567,2025-04-12,799,succeeded
6443,618,567,2025-05-14,799,succeeded
6444,618,567,2025-06-14,799,succeeded
6445,618,567,2025-07-14,799,succeeded
6446,618,567,2025-08-13,799,succeeded
6447,618,567,2025-09-12,799,succeeded
6448,618,567,2025-10-13,799,succeeded
6449,618,567,2025-11-13,799,succeeded
6450,618,567,2025-12-16,799,succeeded
6451,618,567,2026-01-12,799,succeeded
6452,618,567,2026-02-14,799,succeeded
6453,618,567,2026-03-14,799,succeeded
6454,618,567,2026-04-12,799,succeeded
6455,618,567,2026-05-12,799,succeeded
6456,618,567,2026-06-12,799,succeeded
6457,619,568,2026-04-06,199,succeeded
6458,619,568,2026-05-04,199,succeeded
6459,619,568,2026-06-07,199,succeeded
6460,620,569,2023-12-18,199,succeeded
6461,620,569,2024-01-18,199,succeeded
6462,620,569,2024-02-19,199,succeeded
6463,620,569,2024-03-16,199,succeeded
6464,620,569,2024-04-15,199,succeeded
6465,620,569,2024-05-18,199,succeeded
6466,620,569,2024-06-17,199,succeeded
6467,620,569,2024-07-18,199,succeeded
6468,620,569,2024-08-16,199,succeeded
6469,620,569,2024-09-18,199,succeeded
6470,620,569,2024-10-15,199,succeeded
6471,620,569,2024-11-16,199,succeeded
6472,620,569,2024-12-18,199,succeeded
6473,620,569,2025-01-16,199,succeeded
6474,620,569,2025-02-15,199,succeeded
6475,620,569,2025-03-15,199,succeeded
6476,620,569,2025-04-15,199,succeeded
6477,620,569,2025-05-16,199,succeeded
6478,621,570,2025-10-16,49,succeeded
6479,621,570,2025-11-19,49,succeeded
6480,621,570,2025-12-16,49,succeeded
6481,621,570,2026-01-19,49,succeeded
6482,621,570,2026-02-16,49,succeeded
6483,621,570,2026-03-15,49,succeeded
6484,621,570,2026-04-15,49,succeeded
6485,621,570,2026-05-19,49,succeeded
6486,621,570,2026-06-18,49,succeeded
6487,622,571,2024-07-28,49,succeeded
6488,622,571,2024-08-29,49,succeeded
6489,622,571,2024-09-27,49,succeeded
6490,622,571,2024-10-30,49,succeeded
6491,622,571,2024-11-27,49,succeeded
6492,622,571,2024-12-27,49,succeeded
6493,622,571,2025-01-30,49,succeeded
6494,622,571,2025-02-28,49,succeeded
6495,622,571,2025-03-26,49,succeeded
6496,622,571,2025-04-28,49,succeeded
6497,622,571,2025-05-29,49,succeeded
6498,622,571,2025-06-26,49,succeeded
6499,622,571,2025-07-29,49,succeeded
6500,622,571,2025-08-29,49,succeeded
6501,622,571,2025-09-27,49,succeeded
6502,622,571,2025-10-26,49,succeeded
6503,622,571,2025-11-29,49,succeeded
6504,622,571,2025-12-28,49,succeeded
6505,622,571,2026-01-26,49,succeeded
6506,622,571,2026-03-02,49,succeeded
6507,622,571,2026-03-27,49,succeeded
6508,622,571,2026-04-28,49,succeeded
6509,622,571,2026-05-29,49,succeeded
6510,622,571,2026-06-27,49,succeeded
6511,623,572,2025-01-23,199,succeeded
6512,623,572,2025-02-25,199,succeeded
6513,623,572,2025-03-24,199,succeeded
6514,623,572,2025-04-25,199,succeeded
6515,623,572,2025-05-24,199,succeeded
6516,623,572,2025-06-26,199,succeeded
6517,623,572,2025-07-22,199,succeeded
6518,623,572,2025-08-25,199,succeeded
6519,623,572,2025-09-24,199,succeeded
6520,623,572,2025-10-25,199,succeeded
6521,623,572,2025-11-25,199,succeeded
6522,623,572,2025-12-23,199,succeeded
6523,623,572,2026-01-23,199,succeeded
6524,623,572,2026-02-25,199,succeeded
6525,623,572,2026-03-26,199,succeeded
6526,623,572,2026-04-23,199,succeeded
6527,623,572,2026-05-22,199,succeeded
6528,623,572,2026-06-26,199,succeeded
6529,624,573,2025-04-10,199,succeeded
6530,624,573,2025-05-07,199,succeeded
6531,624,573,2025-06-08,199,succeeded
6532,624,573,2025-07-08,199,succeeded
6533,624,573,2025-08-09,199,succeeded
6534,624,573,2025-09-07,199,succeeded
6535,624,573,2025-10-07,199,succeeded
6536,624,573,2025-11-06,199,succeeded
6537,624,573,2025-12-10,199,succeeded
6538,624,573,2026-01-10,199,succeeded
6539,624,573,2026-02-06,199,succeeded
6540,624,573,2026-03-07,199,succeeded
6541,624,573,2026-04-06,199,succeeded
6542,624,573,2026-05-10,199,succeeded
6543,624,573,2026-06-08,199,succeeded
6544,625,574,2025-09-10,199,succeeded
6545,625,574,2025-10-09,199,succeeded
6546,625,574,2025-11-09,199,succeeded
6547,625,574,2025-12-09,199,succeeded
6548,625,574,2026-01-10,199,succeeded
6549,625,574,2026-02-10,199,succeeded
6550,625,574,2026-03-08,199,succeeded
6551,625,574,2026-04-08,199,succeeded
6552,625,574,2026-05-08,199,succeeded
6553,625,574,2026-06-10,199,succeeded
6554,626,575,2025-12-14,49,succeeded
6555,626,575,2026-01-15,49,succeeded
6556,626,575,2026-02-15,49,succeeded
6557,626,575,2026-03-18,49,succeeded
6558,626,575,2026-04-16,49,succeeded
6559,626,575,2026-05-17,49,succeeded
6560,626,575,2026-06-17,49,succeeded
6561,627,576,2024-08-21,799,succeeded
6562,627,576,2024-09-22,799,succeeded
6563,627,576,2024-10-23,799,succeeded
6564,627,576,2024-11-19,799,succeeded
6565,627,576,2024-12-20,799,succeeded
6566,627,576,2025-01-20,799,succeeded
6567,627,576,2025-02-22,799,succeeded
6568,627,576,2025-03-21,799,succeeded
6569,627,576,2025-04-20,799,succeeded
6570,627,576,2025-05-19,799,succeeded
6571,627,576,2025-06-21,799,succeeded
6572,627,576,2025-07-19,799,succeeded
6573,627,576,2025-08-20,799,succeeded
6574,627,576,2025-09-22,799,succeeded
6575,627,576,2025-10-23,799,succeeded
6576,627,576,2025-11-22,799,succeeded
6577,627,576,2025-12-23,799,succeeded
6578,627,576,2026-01-20,799,succeeded
6579,627,576,2026-02-23,799,succeeded
6580,628,577,2025-10-26,49,succeeded
6581,628,577,2025-11-27,49,succeeded
6582,628,577,2025-12-29,49,succeeded
6583,628,577,2026-01-27,49,succeeded
6584,628,577,2026-02-27,49,succeeded
6585,628,577,2026-03-28,49,succeeded
6586,628,577,2026-04-27,49,succeeded
6587,628,577,2026-05-25,49,succeeded
6588,628,577,2026-06-28,49,succeeded
6589,629,578,2026-01-29,199,succeeded
6590,629,578,2026-03-02,199,succeeded
6591,629,578,2026-04-01,199,succeeded
6592,629,578,2026-05-02,199,succeeded
6593,629,578,2026-05-29,199,succeeded
6594,629,578,2026-07-02,199,succeeded
6595,630,579,2024-09-09,49,succeeded
6596,630,579,2024-10-13,49,succeeded
6597,630,579,2024-11-12,49,succeeded
6598,630,579,2024-12-09,49,succeeded
6599,630,579,2025-01-09,49,succeeded
6600,630,579,2025-02-12,49,succeeded
6601,631,580,2025-08-23,799,succeeded
6602,631,580,2025-09-22,799,succeeded
6603,631,580,2025-10-23,799,succeeded
6604,631,580,2025-11-23,799,succeeded
6605,631,580,2025-12-24,799,succeeded
6606,631,580,2026-01-23,799,succeeded
6607,631,580,2026-02-24,799,succeeded
6608,631,580,2026-03-22,799,succeeded
6609,631,580,2026-04-24,799,succeeded
6610,631,580,2026-05-24,799,succeeded
6611,631,580,2026-06-24,799,succeeded
6612,632,581,2026-06-29,49,succeeded
6613,633,582,2024-12-14,799,succeeded
6614,633,582,2025-01-11,799,succeeded
6615,633,582,2025-02-12,799,succeeded
6616,633,582,2025-03-12,799,succeeded
6617,633,582,2025-04-14,799,succeeded
6618,633,582,2025-05-12,799,succeeded
6619,633,582,2025-06-14,799,succeeded
6620,633,582,2025-07-14,799,succeeded
6621,633,582,2025-08-12,799,succeeded
